Mean_Integrated,EK,Skewness,Mean_DMSNR_Curve,SD_DMSNR_Curve,EK_DMSNR_Curve,Skewness_DMSNR_Curve,Class
100.9568494,2.3760955519533984,0.864777675,18.606089918,20.781461232,6.839077691,56.721738372,1
86.7069669,0.42067245702268985,-0.151597384,11.177462217,21.51926288,8.762461234,14.115157734,0
90.5236685,0.8787419188740168,1.380703302,1.820092513,16.696235701,9.294523825,80.09321163,0
81.2420945,1.735814518789751,1.500695352,2.789590418,51.720619564,7.963291211,49.885401128,0
109.1840339,0.9869419809681578,0.557201484,1.446953383,18.658923643,6.441256533,-1.630793986,0
108.6108803,1.6027302486635913,0.369236426,6.609116706,11.064858308,5.945020724,15.491691654,0
105.8628549,1.1679450002570317,-0.295580004,8.902639715,18.91738023,0.992370471,58.531709366,1
127.8464173,0.4296192068488095,0.128310857,3.982687293,15.36967606,0.541411625,7.501340754,0
116.1686621,0.9998428070460408,0.202588013,5.430841137,18.818597281,5.029634548,49.361321679,1
105.3569353,0.7661708966188729,1.460769792,14.278493836,22.893786562,3.838252858,68.525336615,0
80.2886149,1.3674661260832142,1.017019912,2.360422441,23.240825617,6.803309206,42.810956195,1
82.0969789,0.08162797751217185,4.160348137,9.061493061,57.607371543,4.313951265,4.251731665,0
77.7240506,5.946387639256022,0.470593156,1.592480482,23.026285129,10.787956983,47.522994943,1
136.2161228,0.06570857697831292,4.238586499,3.931545535,20.431257281,5.654735652,68.145173582,0
76.9560484,1.060912370755554,-0.137721282,3.072510726,15.698779726,6.613648303,63.246638178,1
129.2554722,1.0652405715725732,-0.440390701,6.541650026,21.108918193,6.126344382,96.471041243,1
129.3641566,0.5485823974736384,0.740744899,5.927034915,52.526421363,3.786396691,278.16673918,0
130.7503611,1.5001262584325605,-0.14507373,4.450562372,17.488602788,7.815259265,24.547487935,0
131.1695843,0.197448325844771,0.775075959,1.903887108,22.67354616,8.86586663,26.852841779,0
81.7916766,4.859363477067782,0.638575554,1.984706012,21.733369982,7.139931818,-1.630793986,1
139.2545643,1.9915648253073976,0.566597904,5.334372175,14.85672225,5.021911991,77.290026331,0
120.4575464,0.7032811335959961,0.77780263,2.011516648,61.051099272,9.931713292,227.133552613,0
86.7953798,0.32317305024100695,1.255856661,10.532275888,16.334897809,1.746120092,29.756463636,0
82.9961322,0.45679685533243697,0.279647391,4.925615324,51.278142813,0.626211786,23.753687485,0
87.9298383,1.394380078258353,0.167126807,5.738364073,15.780574296,3.463553599,70.886398283,0
68.342593,1.4846350444172713,0.292412312,6.362934366,39.663996045,2.833074273,19.588913619,1
126.1829936,3.106193134901537,1.749451554,3.50055872,46.859144244,6.701476147,9.411651742,0
81.2523527,0.556275144754636,0.723145472,4.096330567,62.1418418,3.974671213,68.737998119,1
116.6005151,0.9642202106044347,0.020298544,4.034266367,14.213303429,4.793287208,94.957967582,0
90.2731057,0.6258470569965917,-0.207239367,3.323969632,26.982130787,2.555801076,24.76531997,0
124.1042915,0.5339201313721509,-0.172635334,3.882937765,19.571587771,6.295134905,115.865588312,0
75.1948218,0.780396608101363,0.932485203,3.294485336,15.974494062,8.558730119,8.43052874,0
104.7268609,0.5510335752366404,1.514240843,4.31943611,14.797092752,4.134574531,330.927818297,0
116.8816741,0.9139299786832299,-0.188734012,5.487218527,62.1418418,1.570170608,17.723462975,1
87.9522139,0.3062732552841177,0.092269672,2.374703736,20.706983811,8.663853883,79.566368871,0
110.4381177,0.5557652147479389,0.14884624,1.100619412,16.092885295,12.272559365,38.973739172,0
113.106054,0.13986406140107915,0.355848992,7.466579271,28.230029855,6.714187051,30.572224662,0
103.6258466,0.7624510626517967,-0.172146658,2.731891429,14.474293511,5.844837317,15.021847068,1
132.434472,0.26854306036444453,1.210291086,2.584062005,18.139377488,5.632857529,-1.630793986,1
90.5254574,0.46979888607721043,1.656101731,3.312031262,15.174934877,7.896492294,207.826578616,0
96.8475308,0.5718346005148738,0.082760922,3.173464268,14.731649195,7.864370756,63.865968045,0
133.4876253,0.9009028330691338,0.369371543,4.212688866,27.279922971,2.941988755,43.089179191,0
103.6741507,0.7618313872222839,-0.326203795,3.683141998,13.099355813,4.796206864,-0.202868812,0
124.3077789,1.155290859943486,1.408072258,31.917928838,57.207970609,2.186406531,86.379539731,0
99.2307683,1.010333616899171,4.238586499,2.521900803,62.1418418,5.354352871,167.698080646,0
118.3149642,0.33519197873023515,1.600775838,14.133198942,59.88636169,5.690605247,84.010813998,0
136.3779184,0.9823062394462662,1.691860031,6.056178564,12.152322135,8.963730675,-1.630793986,1
103.434614,0.5542039542921673,0.122117408,2.679642197,15.062208665,5.983865214,100.92740998,0
113.3195067,0.36404885198798925,2.652619248,30.862095791,18.643450941,6.638837807,83.700101939,1
106.7268544,1.1424107874594231,-0.156675486,8.097048295,35.819167381,4.385924086,-1.630793986,1
117.0929491,0.37663565720359443,1.496105004,6.026630976,47.857844092,10.228702627,-1.630793986,1
100.2265754,1.9873391513659129,1.569692013,35.303733142,40.377470381,2.722502715,10.54199773,1
91.9682371,0.33987559338316864,-0.4761209,6.547521563,19.861634736,0.056442396,4.999903881,1
112.2726634,0.23593284099435513,2.386387652,3.943838639,46.547782758,-0.572389116,33.949871154,1
115.3008493,0.5362123449480882,0.041752228,6.22074352,16.660590481,5.006581486,79.458440742,0
105.4053332,0.14404074718089585,0.167567211,3.269172324,22.143498472,7.99279075,4.117338208,0
130.6423549,3.796098387287559e-05,1.335048107,12.72842678,45.1891801,4.981439533,39.001635001,0
131.1708452,1.3507232606503528,0.024621565,6.037908319,16.723052339,6.961678915,20.618835599,0
93.8927459,0.8714975046201224,0.803380262,5.300567194,36.378605407,2.988258832,225.695598984,0
100.2235836,1.5635258772009508,-0.069141561,12.806768891,44.481673278,1.122939421,308.064873094,0
80.0330479,3.796098387287559e-05,0.310294259,6.439216626,14.408118707,8.778996554,19.392148338,0
93.5394819,1.2284272295714236,0.946453618,31.063770295,20.204485979,8.450557611,106.114227247,1
84.5154892,0.7055821883108184,0.258425289,2.955320316,21.683084663,8.508534583,46.263837068,0
126.4596508,3.796098387287559e-05,1.142369709,3.67733677,41.741384483,5.559169831,-1.630793986,0
108.3320699,1.5709312689035544,0.748886895,2.194405861,17.937477572,4.709716636,9.006958041,0
119.6425193,1.0436003496054571,1.44325874,3.639776467,14.981388428,2.649105318,16.827451989,0
76.386587,0.922289013866525,0.05672892,18.51113031,53.1819878,8.116129277,81.266023346,0
91.9785613,0.22755495844487178,0.180381635,3.923358721,20.43845987,5.562730108,45.532165482,0
128.1113364,1.180840076135353,-0.253840333,7.246118273,19.531617831,8.407260287,-1.630793986,0
110.1552095,0.1600143202810452,0.149200182,7.451511023,55.775307812,5.813728908,25.507559737,0
97.9064941,0.9544116332517598,0.397794947,3.681387191,45.699553156,1.87011611,9.905019003,1
74.771555,1.4761252391861293,-0.304772619,5.685621243,24.370461692,1.463902274,38.038083327,1
144.8792339,1.0571536644291037,-0.091438761,2.203983745,13.85625888,2.15840206,8.156218474,0
119.2993385,0.5508557689348006,0.666688334,14.394689044,56.5537783,3.294356194,117.933563156,1
75.7606722,0.553834051124356,0.394057083,8.05522508,12.492796872,9.008465187,46.158273702,1
90.4923543,0.42806630593844297,2.138477925,4.538844676,22.183647535,5.719806858,110.93568559,0
108.6788969,1.4601809417795268,0.196750432,3.609550179,25.696334485,2.053940904,29.285535599,1
87.1315439,2.7774752631160418,-0.123339737,8.483786811,16.593482491,8.113526486,-1.630793986,1
101.8256841,0.8387967453225442,0.297021065,2.907267027,18.985580336,3.964119489,38.011104122,1
129.4194318,1.0366567082420453,0.084915312,8.588236654,13.852278576,5.513502346,55.302233929,0
76.709572,0.8476132407297305,0.06337042,8.100160094,20.247785019,7.201373376,55.781261283,0
98.1376599,1.14498904973236,1.601184741,10.275236201,15.568340081,4.871294865,62.567214493,0
120.1964763,0.5872675306955594,0.119461437,2.7452521,62.1418418,2.606942445,161.593665876,0
104.2516797,0.0071166175987538716,1.084414283,0.940048068,24.409899649,2.402250064,1.162581117,0
85.4307145,0.006623646537645467,0.582775319,2.898384647,18.859244679,5.868521458,-1.630793986,1
132.2315424,0.33198892718431694,1.203469074,30.241660282,18.230132589,7.303609146,1.610123342,1
105.3503137,1.0976835982214315,4.238586499,4.384878212,37.215303619,5.027100851,94.875977317,0
95.5636621,0.7082959447261274,-0.329632938,4.595728972,17.209552451,2.5489974,90.01662809,1
92.1257286,0.5664902751345654,0.419528983,4.769020791,58.9357451,1.324369413,43.962074661,0
164.7707779,0.13608176179608517,0.609900409,5.153749206,36.033730921,0.475794398,75.392737256,1
92.0280807,0.8533001681989523,-0.084017993,5.371404452,20.11466518,7.408435468,122.206661674,0
78.1684001,1.5965265464731788,-0.287911548,8.848243162,19.58123986,6.638056303,25.756843311,0
125.1780602,0.11447579247452146,0.36022304,6.112763717,19.872006323,7.30916582,52.512188226,0
77.0376472,0.6421514095637926,1.755134891,7.397063605,41.090910578,5.216017613,92.29717495,1
126.6402835,1.410963410082701,3.40907493,4.013985241,17.42800349,-0.36173282,43.780258918,0
105.3690004,1.0410866937823708,-0.318868644,2.250346537,19.570076055,2.900540148,90.107585527,0
115.8494563,0.26266782575597597,-0.472150555,20.737010255,18.596662435,3.427834395,24.098525684,0
91.5951273,0.09909270682370674,0.94944728,18.345157466,20.833175626,10.157855111,54.340197104,0
144.4736335,0.5464553681338411,0.024024376,6.42098537,51.051359571,3.357944375,37.994599493,1
96.3560827,1.2188126315273253,1.289239729,28.471567532,16.275489404,3.166098344,46.091750512,1
109.3352907,0.5721492205713877,2.105053542,5.937010118,56.442206295,6.150929117,12.174634982,1
84.6577113,0.48351853258185906,1.182614764,1.373714887,52.153434614,2.664243979,131.867360631,0
89.1017752,0.1342021543910202,-0.300814177,2.424788,33.000428126,11.190728289,49.23199966,0
121.5098831,0.22797245849824038,0.40818432,2.646544399,59.329216406,6.204459351,16.108604505,0
109.9598096,1.1097976016483342,2.345884657,3.369925237,26.516610644,3.099869459,45.537458714,0
97.9010995,1.8583572777461732,0.566138329,7.139271785,15.128377729,6.730026389,19.251767304,0
124.798927,1.1934989537345295,2.28669419,13.140526199,14.527873543,0.600428371,167.703215822,1
107.4105845,0.7311213927348215,-0.044421531,2.292442975,61.17650503,3.655171923,69.522315232,0
112.4853802,0.5686870829232786,0.051390778,3.337598005,15.162396339,8.462322225,4.677717939,1
66.9295414,1.6903425162543617,0.631066659,3.334785491,15.286454377,10.387218945,65.276948122,1
116.9269649,1.2772221892924358,2.987197087,4.658627366,62.1418418,9.491007416,-1.630793986,0
86.8548487,0.8601675265130686,-0.365732961,6.265827493,33.501400439,6.032662139,1.746833633,0
141.6962443,0.5239339700982415,-0.353264942,1.877584929,35.637871318,13.757805771,40.740526326,0
118.7477022,2.0308721735955633,-0.081407365,23.110982641,44.357704169,8.089712951,57.345094757,0
129.1465643,1.080870911942509,0.948498733,3.212266139,17.186578257,3.230142292,120.096359152,0
94.1391634,0.5564512253086915,1.687446622,19.991027764,24.813526857,9.685131392,93.646256161,0
88.6105012,0.34148230187015227,0.744712863,4.807483511,40.859241228,1.910737643,170.568645284,0
113.5504551,0.7166228248305021,0.811600529,2.037110048,27.680435162,7.308049436,101.720528493,0
112.8728449,2.181300050289482,0.46761543,4.27880904,30.323853478,15.446594696,7.512260494,1
104.0241794,0.6015941969662842,0.889497175,1.645469115,12.990389803,7.608617458,30.913275806,0
84.0748607,1.2415895287101015,0.276892393,2.909289502,19.341221142,5.675290675,36.507073548,1
66.3146623,0.9795228575858189,2.18388829,8.519599818,57.376896062,8.704587279,102.005491292,0
117.9808098,2.5501709978229847,2.654784798,13.047243131,16.963382213,8.474358471,28.777352337,0
67.0716775,0.9082496098571056,0.706675477,2.647889607,15.280668617,2.193915634,132.727106304,1
86.6771038,1.6677352362427031,-0.35705425,12.553067491,50.965984357,0.821636847,46.901279114,1
138.0479295,1.507158599759098,1.867582532,3.457928204,18.337828799,1.962277328,296.479676793,0
97.9682044,0.16839933552208433,2.911774613,4.204251045,28.924557487,8.194401277,-1.630793986,1
104.989435,0.4446215370383155,0.546889092,7.158329823,36.725450996,3.760614418,1.160895921,0
84.5839505,0.615453136276495,-0.102518725,3.091638858,59.854077184,8.57272693,31.076167267,0
111.3799575,0.13583831346401812,0.639725573,1.242213488,35.29867368,6.288635383,65.676492245,0
81.7365086,1.6172352530163676,2.301571331,4.59753008,12.487048633,7.918181543,48.082298779,0
115.8770805,1.4079576855161167,2.464284342,6.250028399,15.687594735,5.123020223,192.553065646,0
120.7379793,5.143731779174887,0.035114036,1.769715574,27.917475875,5.649529616,199.219117045,0
101.555653,2.9147888646896534,3.128827701,3.956873891,62.1418418,12.504878871,33.04646136,0
84.5700286,0.45022991925421996,1.949396656,16.225102717,19.595405227,6.658706725,86.498342438,0
128.5596924,0.0669839033723818,1.230272557,2.689183958,38.523725445,10.773933895,205.607548415,0
104.8153865,6.335348509786956,0.762208566,3.075253487,49.512435389,7.644048225,45.629855621,1
100.3326831,1.3024579424982363,3.035580394,3.644242507,16.500098477,5.235634269,155.170900461,1
121.3343913,2.540005425969071,0.883848977,4.16078312,42.697494427,0.921906193,75.528792678,0
88.5366202,0.4548151826282063,0.114387867,3.031237117,57.469093933,10.535440145,7.033107791,0
71.6668483,0.10473794043790188,-0.259816146,12.515398104,14.916383752,7.20214445,124.265165638,1
112.3733643,1.339168599254887,0.397018136,12.618859882,16.896550458,0.08656293,215.596555525,0
117.4243202,1.4611066967292405,2.463328463,4.563795284,55.32199134,1.41863869,30.457438001,0
125.8615018,0.4254479702753801,0.133059094,29.756435175,39.62017767,9.235116597,43.161702124,0
88.5410902,0.2636992706526994,-0.194244257,15.731896007,11.262444789,6.976671199,-1.630793986,1
97.741688,0.6792764496491596,2.206771445,5.281639331,18.870557696,2.326771983,55.487205055,1
81.557944,2.0291208535711416,0.480344063,2.553588218,19.29427169,4.371748567,94.475872298,0
94.7328578,1.9132177729991335,0.355761493,1.905630945,22.619982589,5.706478091,16.274628088,1
79.5097042,1.2633484760475546,0.965226026,5.185178567,59.122246809,12.849615736,69.150018973,0
118.472306,0.443251886223182,2.307906294,1.129089953,59.939550401,5.707994499,73.351316235,0
123.2357388,0.5680720815521512,2.08695591,4.02384279,56.140580647,6.483775303,178.689084079,1
121.6298839,0.1147669727867221,1.788870376,7.535634837,57.023876334,6.267883349,47.653826655,0
79.7270195,0.7230207259895385,-0.431285558,2.755980351,13.609963313,7.557867429,7.856604245,1
124.5343017,1.133740406843207,0.393535431,2.050572641,24.047309927,3.157689841,35.939513636,0
96.8179977,1.9204582537653314,0.795890265,12.140753942,30.827196234,1.39501168,59.339104856,1
104.6914295,1.2452986882451242,-0.168942813,2.875797843,45.322587025,7.273010989,20.495561649,0
136.5054214,0.6213322207823768,2.361382634,1.474253748,31.887433248,11.559179075,2.041821744,0
86.3491862,0.3730934131040539,2.842955021,5.5794899,50.98448014,9.703031815,24.635858921,1
113.2413687,0.5654524557263401,3.274283933,3.485728509,53.225538854,4.366502171,10.511488132,0
104.0313256,0.22469645521808018,0.405808727,1.526861133,40.731239115,2.493130945,35.822065666,0
70.7610081,1.1787177017116992,2.024106692,23.271010861,15.211838202,3.158606226,40.279424188,1
126.4019177,0.18927694343188234,0.791762838,2.975324938,16.117381654,11.34786773,266.23110707,0
67.8158548,0.8933114925212442,0.600819377,4.963704213,62.1418418,3.056922164,14.471507483,1
121.5808066,0.4676133684986933,2.800007085,2.496634858,24.398238435,1.867225058,56.48015084,0
91.7089446,0.7454873119702236,1.078787099,22.623532031,16.441314535,4.858032447,64.156269042,0
105.8491591,1.7062427497773676,0.576806383,4.317868012,13.525059865,8.670443891,92.849399358,0
85.0949531,1.600933684668529,0.796255465,2.283216275,33.538116462,2.503614523,245.934770932,0
84.2616927,0.9403223261476075,-0.327002843,2.860843665,15.248466572,6.010030321,86.511278516,0
84.1547476,0.12462940421005661,2.711584829,4.181905975,56.036559357,5.920578392,136.816803755,0
110.7827117,0.5414345330661261,-0.432695627,5.070782817,62.1418418,13.931444723,120.830265957,1
116.0073842,3.796098387287559e-05,0.18480781,37.040230709,13.006699379,6.062020295,54.462459312,0
125.0567693,1.7235380105460472,0.362310874,4.465962828,60.061227881,6.757024492,-1.630793986,1
95.0328946,0.9845819998145466,0.024782257,13.136385424,15.40213879,8.445405763,16.592711399,0
74.1742405,0.20530585293824294,0.27052911,3.15030364,46.362756989,3.551224688,41.228041055,0
94.5354707,0.3786720852905441,-0.128292184,5.921327485,40.400156045,2.166936236,-1.630793986,0
125.165454,5.170314094167086,-0.030571682,5.419181208,15.516575461,2.140875998,22.189421594,1
112.0620585,0.8158614942118783,-0.318495153,5.758368079,19.045118124,4.506190521,31.561502011,0
115.3785186,1.984672320682466,-0.245483614,2.434494906,19.483413044,10.981279012,26.200675178,0
120.8289948,0.7142167144315333,4.238586499,4.150988205,62.1418418,2.210944632,95.594653228,0
95.0971552,0.2484800816376682,0.835553895,3.00496822,21.524761058,6.800887086,73.621886918,1
95.8631123,0.20030104253256797,0.444227243,5.440300405,18.721209492,0.380301339,76.749215661,1
80.1187329,2.009987415263976,0.789531446,11.211953559,14.498975705,4.97903937,11.03865711,1
131.5784065,0.6030427515489656,1.523075805,1.434967018,47.145496276,9.54802629,120.545160281,0
101.5889593,0.914738322349963,-0.009343117,34.204116147,62.1418418,7.754431848,92.942696073,0
69.9330105,0.7413162031307126,0.794577525,2.114475302,15.270847055,4.242969985,51.290182987,1
118.4146248,1.5954419741609902,0.684224976,6.308516338,37.205319626,5.501314455,43.955394821,1
94.4584111,3.796098387287559e-05,3.680838683,2.032147556,14.681964735,5.798346004,27.406146981,0
112.2760455,1.3384210443953908,0.724256491,3.471326529,16.776247159,10.451604968,100.771161867,0
