Mean_Integrated,EK,Skewness,Mean_DMSNR_Curve,SD_DMSNR_Curve,EK_DMSNR_Curve,Skewness_DMSNR_Curve,Class
105.2789138,0.17055114340489438,-0.154861379,1.215984169,13.24747424,10.708406306,152.823130292,0
136.6112507,0.6483824513263741,1.015094588,4.221598012,16.390115393,9.248142282,24.476903193,0
97.9115752,0.3445408282399752,0.089710567,1.780607368,17.461053172,8.961593557,51.780036077,0
114.2852746,1.2147817102641842,1.394449043,2.189900615,16.997269304,9.51666334,98.160461948,1
100.659748,0.42895612661382754,0.920642686,0.650501672,11.6309103,13.896179965,194.740314613,0
102.6466433,0.4457080976506257,1.513823454,2.800321438,15.918158539,8.527810668,134.617986533,0
110.9123852,0.7087747197858887,-0.11241331,3.848931456,16.692046783,7.510024354,119.505158745,0
111.4890827,0.40899330845096354,-0.280127787,1.228297467,11.322272433,10.85641587,186.357639894,0
92.6841334,1.343336871189047,0.407126627,8.331352727,26.234265229,4.407378816,43.435312607,1
116.2754639,0.6290970159199578,0.13968745,6.87195567,32.108677247,5.777245225,25.200414666,0
105.1044463,0.8067920318743124,0.967727232,2.981431642,30.286312702,6.847779604,43.591555746,0
94.4836825,1.6655962775731878,2.773478978,20.726878519,57.533634873,3.163158743,9.918520842,1
121.835852,0.015493919700813777,0.543382652,2.867499197,22.114824837,9.084931106,51.831312481,0
107.7220466,0.8104102032413016,-0.400414037,0.674399833,16.628259598,14.478927112,154.97986555,0
113.9455282,0.09603811379959847,0.331913682,3.959455611,21.387181456,6.116800554,53.479568893,0
129.1603353,0.9607880795185538,0.065633017,3.417212721,16.853781788,8.660958544,83.968150844,0
93.6116225,1.610842169745131,0.196625008,23.435043085,57.452663503,2.051058899,1.971951044,1
107.3916825,0.0919807685263552,-0.313953256,1.184688395,16.674466983,12.782177692,145.628339049,0
125.7625072,0.39767380038337974,0.306799992,2.569040594,16.475670102,7.831734906,81.792098927,0
89.8277529,1.7909592047681824,0.684813764,7.089145026,38.702135275,5.026967131,38.236434508,1
122.9465928,0.2642480991686508,-0.167142309,2.365261617,20.378698686,7.833605478,93.603359383,0
84.7465703,2.881479756787289,2.85425197,6.524264513,26.724385559,5.682492775,52.521852928,0
94.7984438,0.6147592237841807,0.42152241,1.302233099,11.970663643,15.464516804,199.458376823,0
90.9763023,3.13532132422273,4.238586499,24.434511077,61.946099605,1.649445385,14.257590056,1
100.9285614,0.23919538588398598,0.198410986,4.128542677,29.785936657,7.259109748,39.073170242,0
111.0679941,1.0680730640081066,1.265857905,2.72706429,16.047923071,9.301065107,133.828629581,0
114.8153399,0.4641832925879394,-0.194651198,2.296676525,13.914193891,10.07815291,180.587507951,0
107.492008,0.3294049441406773,0.289543401,3.329503942,20.647708054,8.739259542,43.284130714,0
109.299209,0.3386035228869907,0.275833955,0.960654725,11.162517773,13.833686521,261.614535189,0
98.2690702,1.843746594135033,4.111140409,5.35735376,19.121910455,6.072892249,45.208217913,1
112.1207224,0.19516841313126854,0.373888507,4.735934065,21.982595788,5.311610921,52.1737573,0
120.3057748,1.163210290248002,0.634751708,1.685459959,13.644184471,12.394843152,112.914950392,1
123.0496677,1.5245608216987308,0.098531524,18.124898436,47.423407111,1.929016178,18.008154033,1
114.0331059,0.2746766964493006,-0.23856873,1.505293698,12.693645717,10.997851608,121.071499554,0
126.6994899,0.048319279272254295,-0.175945307,1.764686108,16.090297947,10.07054798,112.287473295,0
114.5639216,0.2676120732156577,-0.395969237,1.332955586,12.676682462,11.954296688,246.055765339,0
118.7040173,2.105660146777299,0.67939694,1.545232396,10.586933362,11.531386111,199.977420919,1
116.4292474,0.22214865064719033,0.801467089,2.432353632,17.08172693,10.454409242,82.274376653,0
98.1354298,0.9337500793784896,0.611519677,11.559594922,27.248499661,6.43703234,33.860009406,0
116.0452426,0.6271377210793248,1.987627962,3.284624791,14.988416649,7.760414361,86.662651579,0
146.5745322,1.7734784558668175,0.39367502,14.796216033,31.723707254,1.52254805,8.49039533,1
89.0048435,3.867175888410411,3.775924065,18.375251894,39.586911355,6.452651456,0.856451624,1
107.4403774,0.936537350919658,2.010549052,8.339041231,56.598569706,3.600691464,21.043743844,1
117.2024779,0.2228669345907327,0.066311555,1.82477683,14.301067324,11.603851082,105.662201247,0
100.7155415,0.6557624427849748,0.823452262,1.225977405,10.680987706,16.208863798,193.560138917,0
91.4243518,1.3379896966043583,3.262339556,13.034946737,34.743565949,0.880729489,17.363030286,1
106.3898429,0.26588322221949806,0.422889047,1.553142083,16.082202563,12.581910188,264.406861676,0
91.9588067,1.9919300787330059,4.215477721,4.189936749,18.098977104,8.234613561,60.262888844,1
106.3335157,0.7058397546103332,0.654421361,1.660567359,12.105059384,9.736632338,119.603080207,0
94.2575801,0.1995252745456595,0.695767208,4.113772564,21.543596227,6.67271666,59.084327311,1
89.4018607,2.792127313911979,3.834328901,6.17101594,44.696137063,5.557154143,29.951401052,0
94.2104414,2.358946795803376,1.950228509,14.551597726,32.87195985,3.76291807,36.64749249,1
113.7556218,0.5767614165745956,0.386275737,3.973237025,20.649377234,7.821276338,47.780174887,0
102.0635474,3.9968622236538613,2.873472646,11.529638509,35.002315075,5.672400319,14.445328332,1
93.0445826,1.668451855098069,1.173198675,2.182836243,14.205960381,12.739106563,134.454550516,1
74.8965083,1.3414643123030559,2.564106955,15.516134533,38.47865424,4.724833357,23.382734942,0
119.8952775,0.0966472029852405,0.01087245,4.102802351,18.391815744,6.018727692,44.26102145,0
107.9180289,1.8625260332487834,1.629314565,3.417055121,24.553527208,8.209961195,73.981012706,1
90.5973836,1.9923538405529355,0.14577639,11.486522406,37.45778361,4.485180573,2.345803115,0
125.6210233,0.020318720460814663,-0.475127494,1.749412819,15.166808777,9.653924957,98.916222731,0
102.8474691,1.3148527749378707,0.385437695,7.233551947,29.789124687,1.257822533,50.40190944,1
132.2856365,0.2730150434696683,0.290922909,2.391759691,17.251596734,8.760507046,99.877247644,0
119.4421582,3.796098387287559e-05,1.289242433,2.818120362,18.557106518,8.906633631,60.24674894,0
102.9903098,0.4136549664944784,0.67393437,1.581680959,13.734018569,11.334840057,117.253676663,0
131.7995686,2.216618834452459,1.422627332,4.037269598,19.973572117,5.963320239,70.592047089,0
125.5208572,0.2416271325779197,-0.456369123,1.368271076,13.511930822,12.808896878,252.820806632,0
128.26878,2.1381100865141285,0.248109404,3.770572638,27.246475177,5.32599971,109.201358791,0
102.1561099,1.3344359526440186,-0.464764112,28.063593108,61.421521308,0.417744577,-1.630793986,1
107.4990228,0.3169863089820743,-0.208146165,0.817545496,15.920045349,14.203548509,225.204790516,0
76.9199354,2.7865012789835437,1.098279,6.929286749,29.670538902,6.057923882,32.751029766,0
85.8277732,0.5362336367299764,0.041021775,2.55827689,21.095709486,9.474677421,72.587186304,0
113.4097353,0.11734243611183462,0.290867696,1.18585446,13.00913458,15.398408453,218.647231866,0
89.1755185,2.2179111162818272,1.656488666,2.675245341,17.709390198,8.149548609,58.503108018,1
91.371713,2.5936093893827983,3.965886001,4.040911998,15.946587805,9.621676984,206.817982517,1
139.9368113,1.1734246960564234,0.595466335,1.086281301,12.387262436,10.028997524,175.233061649,0
110.7733049,0.4016317672931692,0.974041458,1.459126244,16.221891427,9.285190636,101.349040269,0
110.7450873,0.06441825728618555,0.318936389,4.503953888,27.80187734,6.422916371,14.643849455,0
123.3005765,1.1526149586217456,1.266973513,1.435111637,13.813812786,8.588022051,145.859137947,0
98.288974,0.0769950288060989,2.082977008,4.898537055,21.494220397,7.444944959,62.662471248,0
108.530382,0.6426027255383211,0.527485223,7.052327381,27.601345883,6.702202112,30.486186299,1
117.2180855,0.36011654386141373,-0.122546755,1.724985469,15.231694796,12.072751049,123.465503483,0
77.643002,4.467361609247897,2.998001455,28.564204166,45.040322633,1.945642161,0.301677648,1
115.220377,3.796098387287559e-05,-0.359862033,1.027422852,17.880454181,10.477212616,114.478088883,0
72.2087096,3.7656602346300447,4.224704682,28.360957058,48.662942911,1.721784499,-1.630793986,1
112.6718294,0.3051940576696866,-0.544355242,1.724318154,12.947712208,11.793229853,243.637929504,0
98.7645097,1.289236708652551,2.058821027,3.086987557,17.964196861,8.685685756,73.395787072,1
110.9818575,0.3377186662488911,-0.295523019,0.700006788,13.163149877,17.362192834,214.157088132,0
103.0849621,2.1052468583431962,0.432117185,25.236110259,32.901710197,2.834957616,9.600546111,1
119.5250501,0.979552643539542,-0.478369504,4.88413327,33.705648945,5.730044247,18.726590106,1
130.8817512,0.8472888945806596,0.448484625,9.765180029,39.509910682,3.226589415,50.146311597,0
105.6823858,1.0082400976127708,0.604428677,2.227937007,19.906497358,8.663549643,141.705960166,0
108.7961345,0.0518828449140747,0.38482032,3.272377404,19.514901388,9.807793636,54.308245242,0
92.4209815,3.563599578599624,2.903782151,8.822501066,55.817189776,2.385407361,21.870735221,1
119.2198973,0.15413721837031732,-0.036311365,1.589966831,15.075032423,10.274737019,145.83913077,0
122.9744306,0.2566091096417774,0.133292832,1.53172002,13.293963596,13.402591561,229.855149329,0
106.6415569,0.36611268910395256,0.07930552,0.798434318,10.84807089,13.624503924,262.631480691,0
124.1586595,1.041824213227005,-0.16159707,2.213651881,16.093882969,9.069499189,111.949902684,0
118.5141202,0.8393807013036099,-0.166759165,2.022534388,12.032514397,8.699912729,116.821198003,0
117.8414689,1.237960081770045,0.301708575,2.454195601,16.695754024,8.063098304,48.368341404,1
112.8814418,0.644702550807755,-0.373058002,2.448584828,17.622255086,8.689976773,103.951156263,0
91.5491894,3.110020517647436,2.60512205,5.053050136,30.245072936,6.407464814,34.634255858,1
117.6724113,0.6147876259658652,-0.145675948,2.642407938,15.951287229,11.026403472,62.589575935,0
126.56147,0.7244293474434289,-0.329155944,2.169710359,16.275029044,9.68757393,133.437935247,0
92.6857443,1.367082274378446,1.245427652,3.212077111,29.052026965,6.999495402,41.128795102,0
114.5761854,0.4902175571955173,1.031767793,2.514458962,16.885291922,9.03119903,109.153365044,0
112.0509644,0.5001239649112884,-0.13415564,5.6662431,23.526905672,5.34783078,46.732133585,0
71.1622792,3.143065740544957,2.501676489,6.962005023,26.531216186,5.041894024,40.639418589,1
111.8747918,0.4822979702511778,-0.098223796,1.908109845,16.334331062,12.80894738,174.188199182,0
112.129587,0.5259136118800601,-0.022012727,22.33119824,43.42710446,2.472759071,8.110168633,0
103.1742857,0.8483245338485876,0.176376305,2.42293605,21.260829471,7.891084514,63.245786874,0
94.7160109,2.56881367364187,2.143668385,1.450867208,16.845739515,6.468065592,217.928825482,1
135.7120981,0.12930858572022025,0.83252669,2.05504949,35.192368548,6.959777996,39.29727218,1
107.3927792,0.11484102366112622,-0.338474328,1.817340092,14.407806048,8.940680783,303.160872483,0
113.9036189,0.1809899878557732,-0.003239871,1.836772953,13.61071197,10.585550308,235.816212479,0
134.3335929,0.7340740112959018,-0.421031469,1.530476335,16.093271242,13.983002877,182.275747691,0
67.3201223,5.586051884769436,3.417442822,20.353245813,38.846024424,1.918537732,7.409348256,0
119.247538,1.0050334967683663,-0.291389372,2.719863029,21.460817699,7.059082844,107.85677434,0
118.5010931,0.2860542798959089,0.459531087,2.186592511,23.09881583,8.583199974,123.223497526,0
108.2007204,0.7039400381683737,0.338452909,4.352301888,20.619499902,6.964612299,88.593342805,0
93.0909364,2.0076984201781087,1.639704461,29.481476497,62.1418418,0.587771373,1.714757909,1
112.6753121,1.1714975053981096,0.518355138,1.764097848,14.463800388,12.478975119,138.496552839,0
73.853751,6.335348509786956,3.590082628,18.752782574,54.299303417,1.84574284,23.973200379,1
111.1123138,0.6951704000043092,-0.229103091,15.741056174,38.507469794,2.82288739,14.291915084,1
78.4294049,4.186969610136906,4.238586499,12.59473591,52.858572942,3.811120409,10.64771269,1
106.4109841,3.247895559439156,4.238586499,4.548191431,39.531813813,4.550657529,32.200949043,1
128.2482544,0.8161432223093713,-0.39604545,0.85750324,11.728996728,9.740729885,133.667792479,1
93.9699677,3.7695175582641465,2.923317383,26.191066367,58.539519616,1.993519415,0.961594227,1
138.4951512,0.6306256436838915,-0.210064727,5.151667451,19.735207074,5.451459508,49.733303979,0
92.3510917,1.0838614609254233,1.059311736,3.668186833,22.236755265,9.093438654,48.780481844,0
130.9938663,0.4073339451815241,0.250709539,17.702873976,57.932304436,1.275921052,6.634198342,0
99.8261721,0.19309991262699927,0.706857248,3.595205246,18.182412021,11.520984876,149.674452261,0
128.5179258,1.0485936819037467,0.162439225,0.80619519,10.752751134,16.557053832,233.854556628,0
93.7148013,0.880595213344372,0.915458829,1.940443359,11.905608632,10.579878096,61.950503473,0
122.9711054,1.6834169906892367,-0.18963216,4.279543139,26.500339605,8.872521406,78.637833398,0
101.3231353,1.6777320653087102,1.257045105,2.296482695,17.633102279,8.737540956,95.109901487,1
91.9416982,0.3848106818914585,0.042622522,8.742454208,31.006106677,2.838229024,14.287154095,0
128.6903766,0.9385424699536884,1.210614109,1.177910889,12.118580805,11.814129165,129.058523497,0
104.352165,0.9279372786782395,2.09451118,3.662288433,22.124584372,6.243221663,67.504290663,0
108.8836084,0.07731957169144521,0.104254848,6.216192214,23.784889378,5.826705852,25.798640061,0
97.0849077,1.259373201383984,0.921318886,2.81719383,19.296353143,8.802193727,79.471807138,0
125.1666864,2.268282951142217,-0.325769269,1.385623951,16.919169492,13.176460482,124.660180565,0
93.971671,1.007402307602819,1.594579916,2.351500945,15.168980965,9.903050215,61.105893118,0
107.019482,0.1854743844246763,-0.252198022,4.301370501,28.840470287,6.978649249,27.862095502,0
89.3221923,3.5384523614364665,3.71612564,2.673254739,16.804500975,7.538671062,44.406040285,1
106.0177481,0.1493874673325133,1.145716457,4.070706094,17.390080961,8.221820203,89.820242165,1
131.4249461,0.9564650174510783,-0.421712404,8.667303834,36.929691219,5.505279042,14.136000063,0
99.0045225,3.707899048466605,3.978917319,28.424145068,61.040648322,-0.154732475,10.561174775,1
73.4858304,5.27006383366292,3.90575428,9.720135049,49.50327145,1.000944236,13.622308317,1
112.8799469,0.23795634870063326,0.24905288,2.837107046,21.744133361,7.126667188,54.123029313,0
81.7134646,2.2186872254399455,3.030325375,24.655770904,58.083093419,0.701843712,5.83176498,1
90.2049345,1.374048928818189,1.393274657,3.149223709,14.034409284,8.633946023,101.591624217,1
89.5833713,3.5441160851997426,3.354234314,12.228722598,46.824450062,2.82577921,14.998646348,1
111.0527548,0.6071829282804896,0.076734147,1.954468066,13.414903692,4.606698913,257.339579909,0
113.6365599,0.5398203103270701,0.594814444,2.349283928,16.384217511,11.781510682,107.998725206,0
96.9849591,0.4057974467148833,-0.200669019,9.025672727,32.279299499,5.077890234,36.570339263,0
102.9910414,0.17770653707760928,0.30995472,8.052360079,31.438865187,6.276956218,10.91187027,0
106.011764,0.3848609104051054,0.964274834,0.930145372,16.062850411,13.961907054,177.460278845,0
102.5503216,1.0770945702774557,1.607103683,1.437111693,15.433565579,11.315137377,112.377006181,1
61.6453425,4.465444538514318,4.238586499,9.551020762,32.083319048,3.526026337,25.345406758,1
114.4783179,0.1015596990785124,-0.439071755,2.735078055,23.990224182,6.974077694,59.441199279,0
163.0427786,0.21455871451695957,-0.140677626,6.570099127,42.940599615,2.123794911,21.603841677,1
110.0197415,1.2648003004274124,0.591377586,1.427719312,16.49718527,10.678153202,84.891047794,0
92.6626652,1.1918927664220544,0.282569092,3.928132067,29.745376356,5.418762348,45.886567903,1
141.8207345,1.0588346609224897,-0.245992171,2.461771937,16.538395288,9.933336589,109.762872854,0
126.1552955,1.3197320993183186,-0.395503504,3.59358092,34.793700687,8.025757243,43.292118135,0
104.2476411,0.8444105892288062,-0.205060122,2.511654396,15.984832082,9.47237159,116.304431833,0
115.9572777,0.3080205918514026,0.507912284,7.542493347,25.616300486,6.974328217,31.12670894,1
121.6694582,1.3502002659008656,0.349155991,3.356865983,21.385751869,6.629493109,68.441275899,0
83.2994185,1.4114103782496126,2.063880827,3.337440036,13.491633339,8.03918553,97.407938677,0
94.7470331,1.0246137835008953,1.228442207,2.168650598,19.040614834,9.795593305,93.553434374,0
98.754488,2.040700839655568,1.443496179,6.609443021,41.070567477,4.132138547,8.143321148,0
95.3605224,2.908337384773552,1.835673412,1.929885348,13.903008949,9.807239958,109.407002689,1
84.0173049,2.136271284745289,1.213607176,1.075658561,11.796920909,10.421580031,224.634525123,1
81.69515,1.0175397181552568,3.54404238,12.73988053,13.600379046,12.728955736,199.285504652,1
104.2441618,0.8408831655800617,0.151232596,0.736621312,12.93814171,12.563372629,174.088102833,0
79.2948866,3.541506230406791,4.238586499,1.291497334,16.371070362,13.414376962,239.580297136,0
128.3013546,0.2552940398181721,0.388375446,1.672860531,16.508827032,11.526513689,129.820036158,0
103.9155349,0.16392253345082286,0.102500608,7.419095496,29.574623494,3.673321162,21.122297833,0
102.2740017,0.484080166223392,1.531892287,1.020630595,10.514936918,11.395682687,190.583180808,0
111.7009766,0.3155429394577109,-0.043109014,14.355935087,52.099616856,3.733659115,11.208194648,1
82.7753903,1.3577777740972694,0.259277166,27.251465655,60.503781453,2.118193227,-1.630793986,0
82.9632042,6.304778417203051,3.700782738,24.304388946,62.1418418,0.766708736,6.448455041,1
82.3831112,2.6141701751305595,2.991978678,22.616717,55.485715661,2.28100522,2.507331635,1
115.4171592,0.9296788169160418,-0.511970909,1.981327824,17.48743155,12.576334548,111.264664482,0
93.1750235,1.6090786978630138,1.762248389,20.348561848,46.764777563,3.264050918,12.383582343,0
109.7049409,0.2527918978392035,-0.386766525,0.650501672,13.706655553,16.963849547,203.426636252,0
118.5166797,0.8321357142329009,-0.066294428,7.179855854,24.554044227,4.360190816,15.51699097,0
126.6147462,0.21498973083718503,-0.453561969,1.998216923,15.37523152,11.930302097,277.178805879,0
93.4616453,1.0130188495719097,0.697662943,2.67149017,12.09218965,10.788473482,215.722380039,0
138.1065861,1.171889976683689,0.285018656,1.420197014,13.521887714,10.738486612,176.100851905,0
97.699366,0.7969709705465752,1.237588829,4.02041098,15.7141247,9.340378835,84.402934587,0
106.2852761,2.349054229375291,0.401901601,4.47543301,25.044010782,5.985572131,51.134398678,1
126.9152529,1.0745997571326877,0.700020706,2.469054136,18.165018677,9.797241592,125.482058016,0
83.9458208,3.5878882033001704,2.854727994,11.038361239,37.104772665,4.20880006,13.441139828,1
117.038908,0.5705446284852754,-0.062961844,5.398005472,25.460048573,6.704090609,12.041406382,0
110.3510393,0.27790210337733046,-0.308631361,8.408411657,12.798578246,11.139096351,27.840486177,0
102.9837716,3.656203094247031,2.066081018,1.339811758,13.372097475,15.354367568,326.367042916,1
112.6077985,1.0922135494886662,2.04336508,2.3112089,18.767249342,8.965511653,106.279723831,1
114.0823327,0.08791044232219629,0.114786093,4.682210165,15.774207951,6.012993214,51.13101398,0
75.726744,3.1822948759564786,3.960696149,0.719722086,11.027705336,17.722772745,269.369412509,1
114.3642798,0.23018306654376094,0.200103772,0.650501672,15.23170076,12.781110267,182.572502769,0
131.6047581,0.6278806504299218,-0.396671056,18.895866494,53.326280026,8.043794124,22.737600382,0
117.2178686,0.5159033461348281,0.663026927,3.181575416,18.984174075,9.68233035,85.957093595,0
113.2769005,1.5503452324681837,0.123600028,1.232373328,11.655390866,14.849112584,228.168839556,0
133.8417545,1.2033740779266027,0.016444097,3.166328908,23.744506302,8.695281092,66.307970292,0
115.8557088,0.3885252026385181,-0.403870336,2.525566533,18.813868914,11.180687567,130.391463542,0
107.1556139,0.6043264009832978,-0.055486175,6.451569823,24.934268436,6.02775974,37.142486989,0
105.0094999,1.1648421039170165,1.144255235,2.698369013,14.652390901,8.578527198,81.781109904,0
119.1132865,0.18706812717879076,0.327307609,2.360604655,15.869770606,7.456671602,99.344811929,0
99.8888955,1.5410553951081656,2.046774529,1.204384778,12.71526769,18.423380304,290.03813392,1
99.7823075,1.7785935250350422,1.514132493,4.780023276,25.923490632,8.364594085,47.123737731,1
114.4544742,0.31787172995836255,0.34486292,6.633029202,18.598866465,6.15723834,32.344349194,0
99.1205736,0.5133810015986536,0.600302703,1.54779304,12.061004288,11.482418894,88.627896374,0
82.8987731,5.599298712729997,3.347706773,7.254568564,50.020785162,1.392702674,9.537540224,1
134.0331243,1.6237159777121972,0.253758021,1.956880032,15.18693816,10.899320391,120.602938082,0
108.7268617,0.23780314697292826,0.738178963,0.88451464,15.210920327,12.390529856,143.064538478,0
130.6922764,0.31548640706987074,-0.108968782,0.797927199,11.615936957,15.136058175,178.464875565,0
129.9579298,1.7781252463174022,-0.348778586,12.332644949,31.081611749,4.858975587,40.795480361,1
103.3760084,0.1685941760223269,1.01773397,3.543026785,13.639271336,9.725803068,141.059685645,1
106.2816423,0.09427685296636701,0.148759772,1.806202318,15.046178325,7.938829198,111.419650037,0
107.1027987,1.6511953990056158,0.750046358,2.125930855,16.915029775,12.045595742,135.503653876,1
114.185644,0.9338858810263752,0.46153169,4.666389224,18.68975288,8.598074724,99.777421152,0
114.4624608,1.1331225628111352,-0.342906302,2.85214275,17.410335964,9.532566862,106.009284481,0
77.2942228,4.231471287819684,3.791729119,18.704161472,36.36705898,1.148980233,12.370541589,1
121.7235146,0.14226981567318894,-0.268495029,2.703449126,15.398276225,10.564697927,102.956341403,0
71.7709173,6.14108441276472,3.683646997,9.970994602,56.561892542,3.939268339,14.847037251,1
113.2998889,0.3184482560371839,0.660049302,0.650501672,10.677416913,16.799261979,317.129594727,0
100.1437399,3.9098097869820956,0.31465504,23.390248237,59.908500695,0.173156494,-0.632347222,1
112.0592936,0.3359156097443613,0.026480338,2.668821582,18.502344804,7.244754965,53.133645531,0
131.0705898,1.1392156119138324,0.135710617,1.715401076,16.476857963,9.567670854,119.342095576,0
79.1521353,5.674327251012516,3.981876079,29.166301997,59.676616932,0.715564599,7.527106906,1
97.8640733,0.8711543543010698,1.203988877,1.669920687,10.614745693,15.329292166,212.696101169,0
114.2822075,0.33121827650481955,0.07503289,1.705698119,18.015299513,9.915119103,117.912450413,0
94.5570957,2.6788501024208218,3.541558974,17.065062761,52.573166094,2.623909081,13.645588805,1
128.6916435,0.08306384456265592,-0.2550062,2.835816514,21.693744287,5.657930239,127.710945717,0
80.2455819,6.266558509061676,2.647087717,4.152021641,30.730587228,6.245311312,39.822221818,1
114.8497476,0.35115334301696133,0.223739354,2.195576409,14.068192304,9.665663856,105.203673238,0
129.2450506,0.5791763610012317,-0.547378955,2.084673983,30.663878839,8.344666541,66.346109662,0
128.4245575,0.9558179022384227,0.085220967,11.245718897,32.466737625,3.800826881,19.570626615,0
113.0202752,0.1930175840859311,-0.452804121,3.558259259,26.149468737,6.199235628,60.248443744,0
107.6295401,0.2463438140871172,-0.148442566,0.98336848,12.382347863,12.950519189,208.181249663,0
118.1588373,0.20045380011780983,0.449953141,2.350619292,14.604692309,9.65473632,95.05708026,0
98.1887771,1.8794066764990927,1.700358945,4.498996846,18.696501502,8.912111241,85.010945237,1
104.2091028,0.3439405158350023,-0.068849943,0.998842391,13.890620198,13.909669994,139.786997372,0
123.3726846,2.5673947364737124,0.409414008,27.989090776,58.159507005,0.782426945,5.325938514,1
95.3322343,2.300853114336188,1.059300498,2.063341741,16.326273828,12.339737529,115.956663764,0
112.4657905,3.796098387287559e-05,-0.550127702,1.776636927,24.391551313,10.255078309,104.93059091,0
140.1289013,0.68019312398931,0.339543212,7.936643457,31.59802435,3.199623475,34.212031551,0
107.289184,1.9424738879447123,3.118497718,2.326177176,15.452253425,7.005697945,63.108122379,1
94.4106631,0.6024434200008701,1.01024532,1.49113119,12.258871356,16.034793101,202.755548935,0
117.9867079,0.3761304140468325,-0.119249136,1.025982126,13.105547397,12.635844146,233.727150544,0
112.4700372,0.050322099811128625,-0.259416889,1.837058747,16.936872612,9.697919974,111.527025421,0
83.7065801,1.6315399075542536,2.443775577,18.352612791,61.021941026,4.611852044,-1.630793986,1
110.5926737,0.08388278126406123,0.503731668,0.940459711,12.589544577,12.877591594,187.751453929,1
105.4392027,2.3005281258785195,0.952783823,9.228439972,21.075439183,6.92557287,51.716766141,1
121.5374095,0.24105464428575374,-0.450752948,1.548718727,12.368165533,17.077124758,157.442682549,0
107.2928921,0.6714823523124475,1.154474269,3.398117228,21.784137867,10.077810487,80.117537576,0
96.8639073,3.208223540202556,3.801585625,23.641621365,62.1418418,1.826445252,4.557639046,1
124.737027,2.040669276103541,2.07312979,2.617981832,29.12346876,6.03080921,63.219868478,1
86.1880181,0.05758681068827051,1.963078864,2.37876949,21.222266616,7.112100209,57.717424613,0
112.9491609,0.2514127093808703,0.563982587,7.002164253,24.565262835,5.450674915,28.49670139,0
116.2928819,0.6086292925751009,1.487144135,2.439596818,14.011341038,12.394372165,169.831550501,0
